ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2024-02-27	2	01	0	69	OTSEGO	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		1187			
2024-02-27	2	01	0	69	OTSEGO	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			871			
2024-02-27	2	01	0	69	OTSEGO	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		4			
2024-02-27	2	01	0	69	OTSEGO	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		3074			
2024-02-27	2	01	0	69	OTSEGO	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			50			
2024-02-27	2	01	0	69	OTSEGO	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				45			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				87			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			1			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			21			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			16			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			14			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			4			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		719			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			549			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		1			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		1631			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			23			
2024-02-27	2	01	0	71	PRESQUE ISLE	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				176			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				203			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			5			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			62			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			39			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			10			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			12			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		1554			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			965			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		7			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		3827			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			56			
2024-02-27	2	01	0	72	ROSCOMMON	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				23			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				68			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			1			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			5			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			17			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			9			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			4			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		455			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			219			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		7			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		967			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			17			
2024-02-27	2	01	0	77	SCHOOLCRAFT	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				2			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				9			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			0			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			3			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			5			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			1			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			2			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		57			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			68			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		3			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		327			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			1			
2024-02-27	2	01	0	83	WEXFORD	1ST DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				283			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				364			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			7			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			120			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			78			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			33			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			29			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		2430			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			2357			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		17			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		6948			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			96			
2024-02-27	2	02	0	8	BARRY	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				19	Y		
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				81			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				157			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			5			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			40			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			47			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			14			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			10			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		1288			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			719			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		8			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		3372			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			51			
2024-02-27	2	02	0	18	CLARE	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				22			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				31			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			4			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			9			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			6			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			2			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439004	RAMASWAMY	VIVEK			3			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439005	BIDEN JR.	JOSEPH	R.		198			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439006	HALEY	NIKKI			145			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439007	BINKLEY	RYAN	L		4			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439008	TRUMP	DONALD	J.		516			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439009	WILLIAMSON	MARIANNE			12			
2024-02-27	2	02	0	23	EATON	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439044	WRITE-IN				0	Y		
2024-02-27	2	02	0	26	GLADWIN	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	-99999	UNCOMMITTED				0			
2024-02-27	2	02	0	26	GLADWIN	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	-99998	UNCOMMITTED				0			
2024-02-27	2	02	0	26	GLADWIN	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	438999	HUTCHINSON	ASA			0			
2024-02-27	2	02	0	26	GLADWIN	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439000	DESANTIS	RON			0			
2024-02-27	2	02	0	26	GLADWIN	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	1	DEMOCRATIC	439002	PHILLIPS	DEAN			0			
2024-02-27	2	02	0	26	GLADWIN	2ND DISTRICT PRESIDENT OF THE UNITED STATES (CONGRESSIONAL DISTRICTS) 4 YEAR TERM (1) POSITION 4 YEAR TERM (1) POSITION	2	REPUBLICAN	439003	CHRISTIE	CHRIS			0			
